OrderDate,ShipDate,ShipMode,State,Category,Sales,Profit,Discounts
2019-09-28,2019-10-05,Standard Class,California,Furniture,87.32,13.69,0.0
2019-09-28,2019-10-05,Standard Class,California,Furniture,130.98,-8.28,0.2
2019-09-28,2019-10-05,Standard Class,California,Furniture,43.66,26.58,0.2
2019-09-28,2019-10-03,Second Class,New York,Furniture,130.98,89.31,0.0
2019-09-28,2019-10-01,First Class,California,Furniture,130.98,15.25,0.0
2019-09-28,2019-10-04,Standard Class,Colorado,Furniture,87.32,0.85,0.2
2019-09-28,2019-10-04,Standard Class,Colorado,Furniture,130.98,-0.79,0.7
2019-09-28,2019-10-04,Standard Class,Colorado,Furniture,261.96,4.23,0.2
2019-09-28,2019-10-01,First Class,California,Furniture,87.32,14.28,0.0
2019-09-28,2019-10-03,Second Class,New York,Furniture,43.66,76.32,0.0
2019-10-01,2019-10-04,First Class,Oregon,Furniture,130.98,50.12,0.2
2019-10-01,2019-10-05,Standard Class,Illinois,Furniture,65.49,2.72,0.2
2019-10-01,2019-10-05,Standard Class,Illinois,Furniture,65.49,-4.49,0.8
2019-10-01,2019-10-04,Second Class,Massachusetts,Furniture,130.98,93.59,0.0
2019-10-01,2019-10-06,Standard Class,Colorado,Furniture,65.49,17.43,0.2
2019-10-01,2019-10-04,Second Class,Massachusetts,Furniture,52.39,10.33,0.0
2019-10-02,2019-10-04,First Class,Oregon,Furniture,87.32,-4.64,0.2
2019-10-02,2019-10-04,First Class,Oregon,Furniture,261.96,3.03,0.2
2019-10-02,2019-10-07,Standard Class,Colorado,Furniture,130.98,0.96,0.2
2019-10-02,2019-10-05,Second Class,Maryland,Furniture,261.96,3.62,0.0
2019-10-02,2019-10-05,Second Class,Maryland,Furniture,87.32,9.33,0.0
2019-10-02,2019-10-06,Standard Class,Connecticut,Furniture,52.39,13.18,0.0
2019-10-02,2019-10-03,First Class,California,Furniture,52.39,50.4,0.2
2019-10-02,2019-10-06,Standard Class,North Carolina,Furniture,52.39,-5.41,0.7
2019-10-02,2019-10-03,First Class,California,Furniture,87.32,4.13,0.2
2019-10-02,2019-10-08,Standard Class,California,Furniture,43.66,20.13,0.2
2019-10-02,2019-10-08,Standard Class,New Jersey,Furniture,52.39,45.53,0.0
2019-10-02,2019-10-03,First Class,California,Furniture,65.49,19.42,0.2
2019-10-02,2019-10-08,Standard Class,New Jersey,Furniture,261.96,32.4,0.0
2019-10-02,2019-10-07,Second Class,California,Furniture,18.71,75.7,0.0
2019-10-02,2019-10-08,Standard Class,New Jersey,Furniture,65.49,23.0,0.0
2019-10-03,2019-10-06,Second Class,Ohio,Furniture,52.39,-22.45,0.7
2019-10-03,2019-10-06,Second Class,Ohio,Furniture,130.98,-2.7,0.2
2019-10-03,2019-10-06,Second Class,Ohio,Furniture,130.98,0.6,0.2
2019-10-03,2019-10-09,Standard Class,Pennsylvania,Furniture,130.98,1.5,0.2
2019-10-03,2019-10-08,Standard Class,California,Furniture,130.98,18.45,0.15
2019-10-03,2019-10-06,Second Class,Ohio,Furniture,261.96,-15.62,0.5
2019-10-04,2019-10-09,Second Class,Georgia,Furniture,87.32,43.22,0.0
2019-10-04,2019-10-07,First Class,California,Furniture,130.98,7.01,0.0
2019-10-04,2019-10-09,Standard Class,Pennsylvania,Furniture,87.32,6.49,0.2
2019-10-04,2019-10-09,Standard Class,Pennsylvania,Furniture,65.49,7.26,0.2
2019-10-05,2019-10-09,Standard Class,Ohio,Furniture,65.49,57.6,0.2
2019-10-05,2019-10-09,Standard Class,Oregon,Furniture,261.96,-103.86,0.7
2019-10-05,2019-10-09,Standard Class,Oregon,Furniture,65.49,-14.56,0.2
2019-10-05,2019-10-07,First Class,Ohio,Furniture,87.32,-4.64,0.2
2019-10-05,2019-10-09,Standard Class,Virginia,Furniture,130.98,9.52,0.0
2019-10-05,2019-10-09,Standard Class,Virginia,Furniture,65.49,12.94,0.0
2019-10-05,2019-10-08,Second Class,Delaware,Furniture,52.39,21.71,0.0
2019-10-08,2019-10-12,Standard Class,California,Furniture,52.39,62.74,0.0
2019-10-08,2019-10-13,Standard Class,Texas,Furniture,130.98,0.56,0.2
2019-10-08,2019-10-13,Standard Class,Texas,Furniture,87.32,-70.96,0.6
2019-10-09,2019-10-13,Standard Class,Michigan,Furniture,52.39,53.98,0.1
2019-10-09,2019-10-13,Standard Class,Michigan,Furniture,87.32,35.1,0.0
2019-10-09,2019-10-13,Standard Class,Florida,Furniture,32.75,7.48,0.2
2019-10-09,2019-10-13,Standard Class,Florida,Furniture,130.98,-8.6,0.7
2019-10-09,2019-10-13,Standard Class,Florida,Furniture,130.98,-1.31,0.7
2019-10-09,2019-10-12,Second Class,Michigan,Furniture,87.32,5.23,0.1
2019-10-09,2019-10-12,Second Class,Michigan,Furniture,52.39,111.59,0.0
2019-10-09,2019-10-12,Second Class,Michigan,Furniture,87.32,8.46,0.0
2019-10-09,2019-10-13,Second Class,New York,Furniture,65.49,10.76,0.0
2019-10-09,2019-10-13,Second Class,New York,Furniture,65.49,303.34,0.0
2019-10-09,2019-10-13,Standard Class,Virginia,Furniture,130.98,8.33,0.0
2019-10-09,2019-10-12,Second Class,Michigan,Furniture,37.42,27.24,0.0
2019-10-10,2019-10-12,First Class,California,Furniture,87.32,14.9,0.0
2019-10-10,2019-10-17,Standard Class,Illinois,Furniture,87.32,1.0,0.2
2019-10-10,2019-10-12,First Class,California,Furniture,87.32,-54.32,0.2
2019-10-10,2019-10-11,First Class,California,Furniture,37.42,21.77,0.0
2019-10-10,2019-10-15,Standard Class,Florida,Furniture,43.66,-337.81,0.2
2019-10-11,2019-10-18,Standard Class,Florida,Furniture,52.39,-383.03,0.45
2019-10-11,2019-10-18,Standard Class,Florida,Furniture,130.98,2.52,0.2
2019-10-11,2019-10-13,Second Class,New York,Furniture,261.96,2.24,0.0
2019-10-12,2019-10-17,Standard Class,Washington,Furniture,130.98,0.0,0.0
2019-10-12,2019-10-17,Standard Class,Washington,Furniture,130.98,3.4,0.0
2019-10-12,2019-10-17,Second Class,Indiana,Furniture,65.49,71.27,0.0
2019-10-12,2019-10-17,Second Class,Indiana,Furniture,130.98,5.65,0.0
2019-10-12,2019-10-17,Second Class,New York,Furniture,261.96,-13.98,0.4
2019-10-12,2019-10-17,Second Class,Indiana,Furniture,87.32,35.29,0.0
2019-10-12,2019-10-14,First Class,New York,Furniture,87.32,46.98,0.2
2019-10-12,2019-10-14,First Class,New York,Furniture,32.75,24.88,0.0
2019-10-12,2019-10-14,First Class,New York,Furniture,43.66,20.09,0.0
2019-10-12,2019-10-14,First Class,New York,Furniture,65.49,112.39,0.2
2019-10-12,2019-10-14,First Class,New York,Furniture,52.39,6.57,0.0
2019-10-13,2019-10-17,Standard Class,Kentucky,Furniture,37.42,23.44,0.0
2019-10-13,2019-10-17,Standard Class,Kentucky,Furniture,87.32,77.74,0.0
2019-10-15,2019-10-22,Standard Class,Texas,Furniture,261.96,1.67,0.2
2019-10-15,2019-10-22,Standard Class,Texas,Furniture,26.2,-6.93,0.8
2019-10-15,2019-10-15,Same Day,Michigan,Furniture,130.98,6.17,0.0
2019-10-15,2019-10-15,Same Day,Texas,Furniture,261.96,1.87,0.2
2019-10-15,2019-10-15,Same Day,Texas,Furniture,43.66,-95.25,0.6
2019-10-15,2019-10-15,Same Day,Texas,Furniture,87.32,42.88,0.2
2019-10-15,2019-10-20,Standard Class,Illinois,Furniture,52.39,67.99,0.2
2019-10-15,2019-10-15,Same Day,Texas,Furniture,52.39,-350.49,0.3
2019-10-16,2019-10-20,Second Class,New York,Furniture,87.32,214.49,0.0
2019-10-17,2019-10-17,Same Day,California,Furniture,130.98,3.89,0.0
2019-10-18,2019-10-22,Standard Class,Texas,Furniture,87.32,3.46,0.2
2019-10-18,2019-10-22,Standard Class,Texas,Furniture,43.66,-186.57,0.8
2019-10-18,2019-10-22,Standard Class,Washington,Furniture,130.98,15.6,0.2
2019-10-18,2019-10-22,Standard Class,Washington,Furniture,87.32,8.79,0.0
2019-10-18,2019-10-22,Standard Class,Washington,Furniture,87.32,3.24,0.0
2019-10-19,2019-10-24,Second Class,Texas,Furniture,261.96,-2.84,0.8
2019-10-19,2019-10-24,Standard Class,California,Furniture,87.32,97.2,0.0
2019-10-19,2019-10-24,Standard Class,California,Furniture,52.39,459.4,0.0
2019-10-19,2019-10-20,First Class,New Hampshire,Furniture,87.32,17.22,0.0
2019-10-19,2019-10-24,Standard Class,Michigan,Furniture,43.66,17.61,0.0
2019-10-19,2019-10-24,Standard Class,Michigan,Furniture,52.39,44.99,0.0
2019-10-20,2019-10-24,Standard Class,California,Furniture,87.32,86.39,0.0
2019-10-20,2019-10-24,Standard Class,California,Furniture,43.66,6.09,0.0
2019-10-20,2019-10-22,First Class,New York,Furniture,130.98,11.54,0.0
2019-10-20,2019-10-24,Standard Class,California,Furniture,37.42,23.92,0.0
2019-10-20,2019-10-24,Standard Class,California,Furniture,87.32,27.36,0.2
2019-10-22,2019-10-26,Second Class,Florida,Furniture,261.96,1.0,0.2
2019-10-22,2019-10-26,Standard Class,Illinois,Furniture,65.49,-7.76,0.8
2019-10-23,2019-10-27,Second Class,California,Furniture,29.11,63.78,0.0
2019-10-23,2019-10-28,Standard Class,Texas,Furniture,261.96,-10.34,0.8
2019-10-23,2019-10-28,Standard Class,Texas,Furniture,87.32,161.99,0.2
2019-10-23,2019-10-28,Standard Class,Texas,Furniture,32.75,20.5,0.2
2019-10-23,2019-10-26,First Class,Texas,Furniture,37.42,12.7,0.2
2019-10-23,2019-10-28,Standard Class,Washington,Furniture,261.96,1.12,0.2
2019-10-23,2019-10-23,Same Day,Florida,Furniture,130.98,1.03,0.2
2019-10-23,2019-10-26,First Class,Texas,Furniture,130.98,15.04,0.2
2019-10-23,2019-10-23,Same Day,Florida,Furniture,37.42,-13.29,0.2
2019-10-23,2019-10-27,Second Class,California,Furniture,87.32,42.12,0.2
2019-10-23,2019-10-27,Second Class,California,Furniture,65.49,5.66,0.0
2019-10-23,2019-10-27,Second Class,California,Furniture,130.98,5.66,0.0
2019-10-23,2019-10-27,Second Class,California,Furniture,37.42,16.8,0.2
2019-10-23,2019-10-27,Second Class,California,Furniture,261.96,27.09,0.2
2019-10-23,2019-10-23,Same Day,Florida,Furniture,130.98,2.27,0.2
2019-10-24,2019-10-30,Standard Class,Texas,Furniture,87.32,5.44,0.2
2019-10-24,2019-10-30,Standard Class,Texas,Furniture,37.42,-69.47,0.3
2019-10-24,2019-10-30,Standard Class,Texas,Furniture,130.98,3.63,0.2
2019-10-24,2019-10-29,Standard Class,Texas,Furniture,65.49,-6.29,0.8
2019-10-24,2019-10-27,First Class,California,Furniture,32.75,-73.82,0.2
2019-10-25,2019-10-27,Second Class,Nevada,Furniture,65.49,23.81,0.0
2019-10-25,2019-10-25,Same Day,Colorado,Furniture,32.75,-29.12,0.2
2019-10-25,2019-10-30,Standard Class,Delaware,Furniture,52.39,75.69,0.0
2019-10-25,2019-10-30,Standard Class,California,Furniture,87.32,-31.65,0.2
2019-10-25,2019-10-30,Standard Class,California,Furniture,87.32,16.32,0.0
2019-10-25,2019-10-30,Standard Class,Delaware,Furniture,261.96,41.34,0.0
2019-10-26,2019-11-01,Standard Class,Oregon,Furniture,26.2,-161.69,0.2
2019-10-26,2019-10-30,Standard Class,California,Furniture,130.98,2.65,0.0
2019-10-26,2019-10-30,Second Class,Arizona,Furniture,130.98,9.24,0.2
2019-10-26,2019-10-30,Second Class,Arizona,Furniture,130.98,-14.6,0.2
2019-10-26,2019-11-01,Standard Class,Oregon,Furniture,43.66,47.63,0.2
2019-10-26,2019-11-01,Standard Class,Oregon,Furniture,87.32,47.82,0.2
2019-10-26,2019-11-01,Standard Class,Oregon,Furniture,52.39,20.39,0.2
2019-10-26,2019-11-01,Standard Class,Oregon,Furniture,37.42,-10.49,0.7
2019-10-28,2019-11-03,Standard Class,Kentucky,Furniture,261.96,4.91,0.0
2019-10-28,2019-11-03,Standard Class,Kentucky,Furniture,87.32,9.89,0.0
2019-10-28,2019-11-03,Standard Class,Kentucky,Furniture,52.39,9.16,0.0
2019-10-28,2019-11-03,Standard Class,Kentucky,Furniture,37.42,12.91,0.0
2019-10-29,2019-11-02,Standard Class,California,Furniture,65.49,103.31,0.0
2019-10-29,2019-11-02,Standard Class,California,Furniture,52.39,16.03,0.0
2019-10-30,2019-10-30,Same Day,New York,Furniture,65.49,269.31,0.0
2019-10-30,2019-11-02,First Class,Virginia,Furniture,87.32,53.04,0.0
2019-10-30,2019-11-02,Second Class,Colorado,Furniture,65.49,3.68,0.2
2019-10-30,2019-11-02,Second Class,Colorado,Furniture,52.39,30.79,0.2
2019-10-30,2019-11-02,Second Class,Colorado,Furniture,130.98,-46.0,0.7
2019-10-30,2019-11-01,Second Class,Michigan,Furniture,130.98,74.98,0.0
2019-10-30,2019-11-02,Second Class,Colorado,Furniture,261.96,165.0,0.2
2019-10-31,2019-10-31,Same Day,California,Furniture,261.96,20.04,0.15
2019-10-31,2019-10-31,Same Day,California,Furniture,65.49,145.78,0.2
2019-10-31,2019-10-31,Same Day,California,Furniture,87.32,8.02,0.0
2019-10-31,2019-10-31,Same Day,California,Furniture,65.49,20.2,0.2
2019-10-31,2019-10-31,Same Day,California,Furniture,52.39,8.03,0.0
2019-10-31,2019-10-31,Same Day,California,Furniture,87.32,1.26,0.0
2019-10-31,2019-10-31,Same Day,California,Furniture,87.32,124.49,0.2
2019-10-31,2019-10-31,Same Day,California,Furniture,261.96,9.39,0.0
2019-10-31,2019-10-31,Same Day,California,Furniture,130.98,12.65,0.0
2019-10-31,2019-11-04,Second Class,California,Furniture,52.39,9.31,0.2
2019-10-31,2019-11-04,Second Class,California,Furniture,52.39,7.08,0.0
2019-10-31,2019-11-04,Second Class,California,Furniture,130.98,3.28,0.2
2019-10-31,2019-11-02,Second Class,New York,Furniture,130.98,35.98,0.0
2019-10-31,2019-11-02,Second Class,New York,Furniture,130.98,0.72,0.0
2019-10-31,2019-11-04,Standard Class,Michigan,Furniture,65.49,21.04,0.0
2019-10-31,2019-11-06,Standard Class,California,Furniture,37.42,6.71,0.0
2019-10-31,2019-11-04,Second Class,California,Furniture,18.71,196.61,0.0
2019-11-01,2019-11-05,Standard Class,New York,Furniture,130.98,13.68,0.1
2019-11-01,2019-11-03,Second Class,New York,Furniture,65.49,21.84,0.1
2019-11-01,2019-11-08,Standard Class,Arkansas,Furniture,130.98,45.29,0.0
2019-11-01,2019-11-04,First Class,Oregon,Furniture,261.96,1.77,0.2
2019-11-01,2019-11-05,Standard Class,New York,Furniture,65.49,125.99,0.0
2019-11-01,2019-11-05,Standard Class,New York,Furniture,37.42,601.97,0.0
2019-11-01,2019-11-05,Standard Class,New York,Furniture,52.39,106.48,0.0
2019-11-01,2019-11-05,Standard Class,New York,Furniture,65.49,6.22,0.0
2019-11-01,2019-11-06,Standard Class,New York,Furniture,261.96,1.34,0.0
2019-11-01,2019-11-03,First Class,Pennsylvania,Furniture,130.98,-0.71,0.2
2019-11-01,2019-11-03,First Class,Pennsylvania,Furniture,130.98,-3.09,0.2
2019-11-01,2019-11-05,Standard Class,New York,Furniture,261.96,1.29,0.0
2019-11-02,2019-11-06,Standard Class,California,Furniture,87.32,-30.15,0.15
2019-11-02,2019-11-07,Standard Class,Texas,Furniture,130.98,38.78,0.2
2019-11-02,2019-11-07,Standard Class,Texas,Furniture,37.42,-47.0,0.8
2019-11-02,2019-11-04,First Class,New York,Furniture,23.81,553.39,0.1
2019-11-02,2019-11-06,Standard Class,California,Furniture,87.32,4.18,0.2
2019-11-02,2019-11-05,First Class,Virginia,Furniture,65.49,55.36,0.0
2019-11-02,2019-11-06,Standard Class,California,Furniture,43.66,33.94,0.0
2019-11-02,2019-11-07,Standard Class,New York,Furniture,130.98,8.54,0.1
2019-11-02,2019-11-02,Same Day,Washington,Furniture,29.11,49.27,0.0
2019-11-02,2019-11-06,Standard Class,California,Furniture,52.39,51.94,0.2
2019-11-02,2019-11-06,Standard Class,California,Furniture,37.42,41.12,0.2
2019-11-03,2019-11-07,Standard Class,California,Furniture,37.42,106.12,0.2
2019-11-03,2019-11-07,Standard Class,California,Furniture,87.32,37.79,0.0
2019-11-03,2019-11-07,Standard Class,California,Furniture,87.32,16.61,0.0
2019-11-03,2019-11-10,Standard Class,Texas,Furniture,130.98,2.15,0.2
2019-11-03,2019-11-05,First Class,New York,Furniture,26.2,209.27,0.1
2019-11-05,2019-11-08,First Class,Ohio,Furniture,65.49,2.04,0.2
2019-11-05,2019-11-08,First Class,Ohio,Furniture,87.32,-5.53,0.7
2019-11-05,2019-11-05,Same Day,Washington,Furniture,87.32,35.65,0.2
2019-11-05,2019-11-05,Same Day,California,Furniture,65.49,15.7,0.0
2019-11-05,2019-11-09,Standard Class,Illinois,Furniture,43.66,6.44,0.2
2019-11-05,2019-11-11,Standard Class,New York,Furniture,43.66,8.87,0.2
2019-11-05,2019-11-09,Standard Class,Florida,Furniture,65.49,24.2,0.2
2019-11-05,2019-11-09,Standard Class,North Carolina,Furniture,87.32,25.88,0.2
2019-11-06,2019-11-09,First Class,Arizona,Furniture,87.32,2.48,0.2
2019-11-06,2019-11-09,First Class,Arizona,Furniture,87.32,-3.52,0.7
2019-11-07,2019-11-12,Standard Class,Texas,Furniture,130.98,-28.87,0.2
2019-11-07,2019-11-12,Standard Class,Texas,Furniture,26.2,-51.3,0.8
2019-11-07,2019-11-12,Standard Class,Texas,Furniture,52.39,-84.45,0.6
2019-11-07,2019-11-12,Standard Class,Texas,Furniture,87.32,33.59,0.4
2019-11-07,2019-11-12,Standard Class,Texas,Furniture,130.98,-16.96,0.2
2019-11-07,2019-11-12,Standard Class,Texas,Furniture,87.32,5.32,0.2
2019-11-07,2019-11-13,Standard Class,Texas,Furniture,130.98,26.82,0.2
2019-11-07,2019-11-11,Standard Class,Pennsylvania,Furniture,130.98,7.93,0.2
2019-11-07,2019-11-11,Standard Class,Florida,Furniture,29.11,-12.92,0.7
2019-11-07,2019-11-09,Second Class,Vermont,Furniture,87.32,178.8,0.0
2019-11-07,2019-11-10,Second Class,Delaware,Furniture,130.98,3.43,0.0
2019-11-07,2019-11-10,Second Class,Delaware,Furniture,37.42,0.52,0.0
2019-11-07,2019-11-09,Second Class,California,Furniture,261.96,11.92,0.2
2019-11-07,2019-11-11,Standard Class,Florida,Furniture,52.39,-1031.54,0.7
2019-11-08,2019-11-12,Standard Class,Iowa,Furniture,65.49,76.55,0.0
2019-11-08,2019-11-08,Same Day,New York,Furniture,52.39,16.79,0.0
2019-11-08,2019-11-08,Same Day,New York,Furniture,130.98,142.99,0.0
2019-11-08,2019-11-08,Same Day,New York,Furniture,87.32,4.73,0.0
2019-11-08,2019-11-08,Same Day,New York,Furniture,65.49,2229.02,0.0
2019-11-08,2019-11-15,Standard Class,North Carolina,Furniture,261.96,1.64,0.2
2019-11-08,2019-11-15,Standard Class,North Carolina,Furniture,23.81,11.81,0.2
2019-11-08,2019-11-15,Standard Class,North Carolina,Furniture,37.42,-29.24,0.7
2019-11-08,2019-11-15,Standard Class,North Carolina,Furniture,261.96,1.41,0.2
2019-11-08,2019-11-12,Standard Class,Vermont,Furniture,52.39,1013.13,0.0
2019-11-08,2019-11-13,Second Class,Virginia,Furniture,52.39,6.98,0.0
2019-11-08,2019-11-08,Same Day,New York,Furniture,130.98,115.55,0.1
2019-11-08,2019-11-13,Second Class,Virginia,Furniture,37.42,79.76,0.0
2019-11-08,2019-11-13,Second Class,Virginia,Furniture,87.32,41.04,0.0
2019-11-08,2019-11-13,Second Class,Virginia,Furniture,52.39,58.81,0.0
2019-11-08,2019-11-14,Standard Class,Massachusetts,Furniture,52.39,3.38,0.0
2019-11-08,2019-11-10,Second Class,California,Furniture,261.96,2.4,0.0
2019-11-08,2019-11-10,Second Class,California,Furniture,87.32,66.95,0.0
2019-11-08,2019-11-14,Standard Class,Utah,Furniture,87.32,41.82,0.0
2019-11-08,2019-11-14,Standard Class,Utah,Furniture,87.32,22.01,0.0
2019-11-08,2019-11-14,Standard Class,Utah,Furniture,87.32,0.2,0.0
2019-11-08,2019-11-13,Standard Class,New York,Furniture,23.81,17.64,0.2
2019-11-08,2019-11-13,Standard Class,New York,Furniture,87.32,8.07,0.0
2019-11-08,2019-11-13,Standard Class,Texas,Furniture,43.66,-17.29,0.8
2019-11-08,2019-11-12,Standard Class,California,Furniture,130.98,43.16,0.0
2019-11-08,2019-11-13,Second Class,Virginia,Furniture,87.32,18.66,0.0
2019-11-08,2019-11-14,Standard Class,Utah,Furniture,52.39,28.65,0.2
2019-11-09,2019-11-14,Second Class,New York,Furniture,43.66,5.75,0.0
2019-11-09,2019-11-09,Same Day,Indiana,Furniture,87.32,5.16,0.0
2019-11-09,2019-11-13,Standard Class,California,Furniture,130.98,1.17,0.0
2019-11-09,2019-11-14,Second Class,New York,Furniture,52.39,54.0,0.0
2019-11-09,2019-11-14,Second Class,New York,Furniture,130.98,6.01,0.0
2019-11-09,2019-11-14,Standard Class,New York,Furniture,87.32,3.05,0.0
2019-11-09,2019-11-14,Second Class,New York,Furniture,52.39,4.89,0.0
2019-11-09,2019-11-13,Standard Class,Missouri,Furniture,87.32,8.5,0.0
2019-11-09,2019-11-13,Standard Class,Missouri,Furniture,87.32,12.32,0.0
2019-11-09,2019-11-13,Standard Class,Missouri,Furniture,37.42,215.12,0.0
2019-11-09,2019-11-13,Standard Class,Missouri,Furniture,87.32,7.92,0.0
2019-11-09,2019-11-09,Same Day,Pennsylvania,Furniture,87.32,4.12,0.2
2019-11-09,2019-11-14,Standard Class,New York,Furniture,130.98,1114.51,0.0
2019-11-10,2019-11-14,Standard Class,Minnesota,Furniture,261.96,275.0,0.0
2019-11-10,2019-11-14,Standard Class,Pennsylvania,Furniture,43.66,43.32,0.2
2019-11-10,2019-11-14,Standard Class,Minnesota,Furniture,87.32,12.86,0.0
2019-11-10,2019-11-14,Standard Class,Minnesota,Furniture,87.32,34.39,0.0
2019-11-10,2019-11-14,Standard Class,Minnesota,Furniture,130.98,178.91,0.0
2019-11-10,2019-11-14,Second Class,Indiana,Furniture,52.39,207.15,0.0
2019-11-10,2019-11-15,Standard Class,California,Furniture,130.98,35.16,0.0
2019-11-10,2019-11-14,Standard Class,Minnesota,Furniture,87.32,143.19,0.0
2019-11-11,2019-11-11,Same Day,Michigan,Furniture,130.98,46.79,0.1
2019-11-11,2019-11-11,Same Day,Michigan,Furniture,37.42,117.13,0.0
2019-11-12,2019-11-18,Standard Class,Texas,Furniture,87.32,5.64,0.2
2019-11-12,2019-11-18,Standard Class,Texas,Furniture,261.96,-14.58,0.2
2019-11-12,2019-11-18,Standard Class,New York,Furniture,130.98,7.31,0.0
2019-11-12,2019-11-18,Standard Class,Texas,Furniture,37.42,69.97,0.2
2019-11-12,2019-11-19,Standard Class,Florida,Furniture,261.96,10.08,0.2
2019-11-12,2019-11-19,Standard Class,Florida,Furniture,87.32,16.44,0.2
2019-11-12,2019-11-19,Standard Class,Florida,Furniture,87.32,-3.73,0.7
2019-11-12,2019-11-19,Standard Class,Florida,Furniture,130.98,-4.02,0.7
2019-11-12,2019-11-19,Standard Class,Florida,Furniture,52.39,1.32,0.2
2019-11-12,2019-11-14,First Class,California,Furniture,52.39,7.07,0.0
2019-11-12,2019-11-19,Standard Class,Florida,Furniture,52.39,-72.04,0.2
2019-11-13,2019-11-18,Standard Class,Florida,Furniture,52.39,-1.4,0.2
2019-11-13,2019-11-17,Standard Class,California,Furniture,37.42,13.48,0.0
